"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-07",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"87",",,7","75",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-08",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"82",",,7","73",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-09",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"90",",,7","77",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-10",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"85",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-11",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"80",",,7","67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-12",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"82",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-13",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"82",",,7","70",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-14",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"84",",,7","71",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-15",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"86",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-16",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"88",",,7","76",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-17",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"84",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-18",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","63",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-19",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"76",",,7","61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-20",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"75",",,7","62",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-21",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","65",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-22",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"84",",,7","71",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-23",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"87",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-25",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","64",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-26",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"81",",,7","66",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-27",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"83",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-28",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"85",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-07-30",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"87",",,7","73",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-01",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"93",",,7","78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-02",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"89",",,7","79",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-03",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"84",",,7","73",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-04",,,,,,,,,,,"0.00","T,,7,1600",,,,,,,"80",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-05",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"80",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-06",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"79",",,7","66",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-07",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"80",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-08",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-09",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"81",",,7","70",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-10",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"83",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-11",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"83",",,7","71",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-12",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"80",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-13",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","58",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-14",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"67",",,7","55",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-15",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"70",",,7","58",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-16",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"74",",,7","60",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-17",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","66",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-18",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"84",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-19",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"86",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-20",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"81",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-21",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"79",",,7","67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-22",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"80",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-23",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"79",",,7","68",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-24",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"72",",,7","67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-25",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"86",",,7","70",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-26",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"91",",,7","77",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-27",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"92",",,7","79",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-28",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"96",",,7","81",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-29",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"91",",,7","75",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-30",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"86",",,7","72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-08-31",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"90",",,7","74",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-01",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"91",",,7","81",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-02",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"97",",,7","81",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-03",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"88",",,7","80",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-04",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"83",",,7","65",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-05",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"79",",,7","65",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-06",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","57",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-07",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"72",",,7","51",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-08",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"76",",,7","62",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-09",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","64",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-10",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"83",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-11",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"85",",,7","60",",,7",,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-12",,,,,,,,,,,"0.28",",,7,1600",,,,,,,"74",",,7","62",",,7",,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-13",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"72",",,7","59",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-14",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"65",",,7","50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-15",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"64",",,7","51",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-16",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"69",",,7","57",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-17",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"70",",,7","57",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-18",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"62",",,7","43",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-19",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"59",",,7","42",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-20",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"56",",,7","43",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-21",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"49",",,7","38",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-22",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"56",",,7","39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-23",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"57",",,7","46",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-24",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"62",",,7","51",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-25",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"72",",,7","60",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-26",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"73",",,7","59",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-27",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"75",",,7","64",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-28",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","64",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-29",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"74",",,7","54",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-09-30",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"63",",,7","50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-01",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"64",",,7","52",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-02",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"63",",,7","46",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-03",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"54",",,7","42",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-04",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"62",",,7","49",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-05",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"64",",,7","53",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-06",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"72",",,7","58",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-07",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","62",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-08",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"67",",,7","53",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-09",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"67",",,7","50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-10",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"69",",,7","56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-11",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"56",",,7","47",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-12",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"57",",,7","41",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-13",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"61",",,7","51",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-14",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"67",",,7","48",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-15",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"77",",,7","60",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-16",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"76",",,7","65",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-17",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"74",",,7","60",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-18",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"71",",,7","56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-19",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"61",",,7","47",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-20",,,,,,,,,,,"0.31",",,7,1600",,,,,,,"47",",,7","36",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-21",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"53",",,7","37",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-22",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"65",",,7","47",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-23",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","55",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-24",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"84",",,7","75",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-25",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"81",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-26",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"80",",,7","70",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-27",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","69",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-28",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"78",",,7","67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-29",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"73",",,7","61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-30",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"66",",,7","39",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-10-31",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"56",",,7","38",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-11-01",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"58",",,7","45",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00045933","MOUNT HAMILTON, CA US","37.3436","-121.6425","1282.0","2017-11-02",,,,,,,,,,,"0.00",",,7,1600",,,,,,,"51",",,7","43",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
